Product_Tienda,Product_Other,Store,Price_Tienda,Price_Other,Difference,Percentage,Cheaper_At,Match_Score,Match_Type,Savings
Arroz BLUE PATNA 1 Kg,Arroz primavera BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.69,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz doble carolina SAMAN 1 kg,Disco,$56,$140,$84,150.0%,Tienda Inglesa,0.69,name,84.0
Arroz BLUE PATNA 1 Kg,Arroz primavera BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.69,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz doble carolina SAMAN 1 kg,Devoto,$56,$140,$84,150.0%,Tienda Inglesa,0.69,name,84.0
Arroz BLUE PATNA 1 Kg,Arroz primavera BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.69,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz doble carolina SAMAN 1 kg,Devoto,$56,$140,$84,150.0%,Tienda Inglesa,0.69,name,84.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$56,$309,$253,451.8%,Tienda Inglesa,0.68,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$56,$309,$253,451.8%,Tienda Inglesa,0.68,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$56,$309,$253,451.8%,Tienda Inglesa,0.68,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$56,$309,$253,451.8%,Tienda Inglesa,0.68,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$56,$309,$253,451.8%,Tienda Inglesa,0.68,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$56,$309,$253,451.8%,Tienda Inglesa,0.68,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz con hongos BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.68,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz con hongos BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.68,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz con hongos BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.68,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz con hongos BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.68,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz patna GREEN CHEF 1 kg,Disco,$56,$69,$13,23.2%,Tienda Inglesa,0.67,name,13.0
Arroz BLUE PATNA 1 Kg,Arroz patna GREEN CHEF 1 kg,Disco,$56,$69,$13,23.2%,Tienda Inglesa,0.67,name,13.0
Arroz BLUE PATNA 1 Kg,Arroz patna GREEN CHEF 1 kg,Disco,$56,$69,$13,23.2%,Tienda Inglesa,0.67,name,13.0
Arroz BLUE PATNA 1 Kg,Arroz patna GREEN CHEF 1 kg,Devoto,$56,$69,$13,23.2%,Tienda Inglesa,0.67,name,13.0
Arroz BLUE PATNA 1 Kg,Arroz patna GREEN CHEF 1 kg,Devoto,$56,$69,$13,23.2%,Tienda Inglesa,0.67,name,13.0
Arroz BLUE PATNA 1 Kg,Arroz patna GREEN CHEF 1 kg,Devoto,$56,$69,$13,23.2%,Tienda Inglesa,0.67,name,13.0
Arroz BLUE PATNA 1 Kg,Arroz a la criolla BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.65,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz a la criolla BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.65,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz a la criolla BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.65,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz a la criolla BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.65,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz a la criolla BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.65,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz a la criolla BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.65,name,39.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled SAMAN 1 kg,Disco,$60,$84,$24,40.0%,Tienda Inglesa,1.00,name,24.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled SAMAN 1 kg,Disco,$60,$84,$24,40.0%,Tienda Inglesa,1.00,name,24.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled SAMAN 1 kg,Devoto,$60,$84,$24,40.0%,Tienda Inglesa,1.00,name,24.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled SAMAN 1 kg,Devoto,$60,$84,$24,40.0%,Tienda Inglesa,1.00,name,24.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Disco,$60,$86,$26,43.3%,Tienda Inglesa,0.81,name,26.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Disco,$60,$86,$26,43.3%,Tienda Inglesa,0.81,name,26.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Disco,$60,$86,$26,43.3%,Tienda Inglesa,0.81,name,26.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Devoto,$60,$86,$26,43.3%,Tienda Inglesa,0.81,name,26.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Devoto,$60,$86,$26,43.3%,Tienda Inglesa,0.81,name,26.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Devoto,$60,$86,$26,43.3%,Tienda Inglesa,0.81,name,26.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 1 kg,Disco,$60,$74,$14,23.3%,Tienda Inglesa,0.78,name,14.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 1 kg,Disco,$60,$74,$14,23.3%,Tienda Inglesa,0.78,name,14.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 1 kg,Devoto,$60,$74,$14,23.3%,Tienda Inglesa,0.78,name,14.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 1 kg,Devoto,$60,$74,$14,23.3%,Tienda Inglesa,0.78,name,14.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz doble carolina SAMAN 1 kg,Disco,$60,$140,$80,133.3%,Tienda Inglesa,0.74,name,80.0
Arroz Parboiled SAMAN 1 Kg,Arroz doble carolina SAMAN 1 kg,Disco,$60,$140,$80,133.3%,Tienda Inglesa,0.74,name,80.0
Arroz Parboiled SAMAN 1 Kg,Arroz doble carolina SAMAN 1 kg,Devoto,$60,$140,$80,133.3%,Tienda Inglesa,0.74,name,80.0
Arroz Parboiled SAMAN 1 Kg,Arroz doble carolina SAMAN 1 kg,Devoto,$60,$140,$80,133.3%,Tienda Inglesa,0.74,name,80.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.73,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.73,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.73,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.73,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.73,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.73,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 500 g,Disco,$60,$48,$12,20.0%,Disco,0.72,name,-12.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 500 g,Disco,$60,$48,$12,20.0%,Disco,0.72,name,-12.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 500 g,Disco,$60,$48,$12,20.0%,Disco,0.72,name,-12.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 500 g,Devoto,$60,$48,$12,20.0%,Devoto,0.72,name,-12.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 500 g,Devoto,$60,$48,$12,20.0%,Devoto,0.72,name,-12.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 500 g,Devoto,$60,$48,$12,20.0%,Devoto,0.72,name,-12.0
Arroz Parboiled SAMAN 1 Kg,Arroz Blanco SAMAN 500 g,Disco,$60,$45,$15,25.0%,Disco,0.68,name,-15.0
Arroz Parboiled SAMAN 1 Kg,Arroz Blanco SAMAN 500 g,Disco,$60,$45,$15,25.0%,Disco,0.68,name,-15.0
Arroz Parboiled SAMAN 1 Kg,Arroz Blanco SAMAN 500 g,Devoto,$60,$45,$15,25.0%,Devoto,0.68,name,-15.0
Arroz Parboiled SAMAN 1 Kg,Arroz Blanco SAMAN 500 g,Devoto,$60,$45,$15,25.0%,Devoto,0.68,name,-15.0
Arroz Parboiled SAMAN 1 Kg,Arroz patna BLUE PATNA 2 kg,Disco,$60,$149,$89,148.3%,Tienda Inglesa,0.68,name,89.0
Arroz Parboiled SAMAN 1 Kg,Arroz patna BLUE PATNA 5 kg,Disco,$60,$229,$169,281.7%,Tienda Inglesa,0.68,name,169.0
Arroz Parboiled SAMAN 1 Kg,Arroz patna BLUE PATNA 2 kg,Disco,$60,$149,$89,148.3%,Tienda Inglesa,0.68,name,89.0
Arroz Parboiled SAMAN 1 Kg,Arroz patna BLUE PATNA 5 kg,Disco,$60,$229,$169,281.7%,Tienda Inglesa,0.68,name,169.0
Arroz Parboiled SAMAN 1 Kg,Arroz patna BLUE PATNA 2 kg,Devoto,$60,$149,$89,148.3%,Tienda Inglesa,0.68,name,89.0
Arroz Parboiled SAMAN 1 Kg,Arroz patna BLUE PATNA 5 kg,Devoto,$60,$333,$273,455.0%,Tienda Inglesa,0.68,name,273.0
Arroz Parboiled SAMAN 1 Kg,Arroz patna BLUE PATNA 2 kg,Devoto,$60,$149,$89,148.3%,Tienda Inglesa,0.68,name,89.0
Arroz Parboiled SAMAN 1 Kg,Arroz patna BLUE PATNA 5 kg,Devoto,$60,$333,$273,455.0%,Tienda Inglesa,0.68,name,273.0
Arroz SAMAN Urumati 1 Kg,Arroz blanco MIROKUMAI 1 kg,Disco,$120,$152,$32,26.7%,Tienda Inglesa,0.75,name,32.0
Arroz SAMAN Urumati 1 Kg,Arroz blanco MIROKUMAI 1 kg,Disco,$120,$152,$32,26.7%,Tienda Inglesa,0.75,name,32.0
Arroz SAMAN Urumati 1 Kg,Arroz blanco MIROKUMAI 1 kg,Disco,$120,$152,$32,26.7%,Tienda Inglesa,0.75,name,32.0
Arroz SAMAN Urumati 1 Kg,Arroz blanco MIROKUMAI 1 kg,Devoto,$120,$152,$32,26.7%,Tienda Inglesa,0.75,name,32.0
Arroz SAMAN Urumati 1 Kg,Arroz blanco MIROKUMAI 1 kg,Devoto,$120,$152,$32,26.7%,Tienda Inglesa,0.75,name,32.0
Arroz SAMAN Urumati 1 Kg,Arroz blanco MIROKUMAI 1 kg,Devoto,$120,$152,$32,26.7%,Tienda Inglesa,0.75,name,32.0
Arroz SAMAN Urumati 1 Kg,Arroz blanco SAMAN 1 kg,Disco,$120,$74,$46,38.3%,Disco,0.68,name,-46.0
Arroz SAMAN Urumati 1 Kg,Arroz blanco SAMAN 1 kg,Disco,$120,$74,$46,38.3%,Disco,0.68,name,-46.0
Arroz SAMAN Urumati 1 Kg,Arroz blanco SAMAN 1 kg,Devoto,$120,$74,$46,38.3%,Devoto,0.68,name,-46.0
Arroz SAMAN Urumati 1 Kg,Arroz blanco SAMAN 1 kg,Devoto,$120,$74,$46,38.3%,Devoto,0.68,name,-46.0
Arroz Green CHEF 1 Kg,Arroz patna GREEN CHEF 1 kg,Disco,$49,$69,$20,40.8%,Tienda Inglesa,0.88,name,20.0
Arroz Green CHEF 1 Kg,Arroz patna GREEN CHEF 1 kg,Disco,$49,$69,$20,40.8%,Tienda Inglesa,0.88,name,20.0
Arroz Green CHEF 1 Kg,Arroz patna GREEN CHEF 1 kg,Disco,$49,$69,$20,40.8%,Tienda Inglesa,0.88,name,20.0
Arroz Green CHEF 1 Kg,Arroz patna GREEN CHEF 1 kg,Devoto,$49,$69,$20,40.8%,Tienda Inglesa,0.88,name,20.0
Arroz Green CHEF 1 Kg,Arroz patna GREEN CHEF 1 kg,Devoto,$49,$69,$20,40.8%,Tienda Inglesa,0.88,name,20.0
Arroz Green CHEF 1 Kg,Arroz patna GREEN CHEF 1 kg,Devoto,$49,$69,$20,40.8%,Tienda Inglesa,0.88,name,20.0
Arroz Green CHEF 1 Kg,Arroz patna green CHEF 5 kg,Disco,$49,$289,$240,489.8%,Tienda Inglesa,0.83,name,240.0
Arroz Green CHEF 1 Kg,Arroz patna green CHEF 5 kg,Disco,$49,$289,$240,489.8%,Tienda Inglesa,0.83,name,240.0
Arroz Green CHEF 1 Kg,Arroz patna green CHEF 5 kg,Disco,$49,$289,$240,489.8%,Tienda Inglesa,0.83,name,240.0
Arroz Green CHEF 1 Kg,Arroz patna green CHEF 5 kg,Devoto,$49,$289,$240,489.8%,Tienda Inglesa,0.83,name,240.0
Arroz Green CHEF 1 Kg,Arroz patna green CHEF 5 kg,Devoto,$49,$289,$240,489.8%,Tienda Inglesa,0.83,name,240.0
Arroz Green CHEF 1 Kg,Arroz patna green CHEF 5 kg,Devoto,$49,$289,$240,489.8%,Tienda Inglesa,0.83,name,240.0
Arroz Green CHEF 1 Kg,Arroz patna GREEN CHEF 500g,Disco,$49,$25,$24,49.0%,Disco,0.75,name,-24.0
Arroz Green CHEF 1 Kg,Arroz patna GREEN CHEF 500g,Disco,$49,$25,$24,49.0%,Disco,0.75,name,-24.0
Arroz Green CHEF 1 Kg,Arroz patna GREEN CHEF 500g,Devoto,$49,$25,$24,49.0%,Devoto,0.75,name,-24.0
Arroz Green CHEF 1 Kg,Arroz patna GREEN CHEF 500g,Devoto,$49,$25,$24,49.0%,Devoto,0.75,name,-24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con hongos BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con hongos BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con hongos BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con hongos BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.78,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.78,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.78,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.78,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Disco,$71,$48,$23,32.4%,Disco,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Disco,$71,$48,$23,32.4%,Disco,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Disco,$71,$48,$23,32.4%,Disco,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Devoto,$71,$48,$23,32.4%,Devoto,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Devoto,$71,$48,$23,32.4%,Devoto,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Devoto,$71,$48,$23,32.4%,Devoto,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Disco,$71,$149,$78,109.9%,Tienda Inglesa,0.72,name,78.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Disco,$71,$149,$78,109.9%,Tienda Inglesa,0.72,name,78.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Devoto,$71,$149,$78,109.9%,Tienda Inglesa,0.72,name,78.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Devoto,$71,$149,$78,109.9%,Tienda Inglesa,0.72,name,78.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Disco,$71,$229,$158,222.5%,Tienda Inglesa,0.69,name,158.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Disco,$71,$229,$158,222.5%,Tienda Inglesa,0.69,name,158.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Devoto,$71,$333,$262,369.0%,Tienda Inglesa,0.69,name,262.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Devoto,$71,$333,$262,369.0%,Tienda Inglesa,0.69,name,262.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Disco,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Disco,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Disco,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Devoto,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Devoto,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Devoto,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con queso MONTE CUDINE 200 g,Disco,$71,$89,$18,25.4%,Tienda Inglesa,0.68,name,18.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con queso MONTE CUDINE 200 g,Disco,$71,$89,$18,25.4%,Tienda Inglesa,0.68,name,18.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con queso MONTE CUDINE 200 g,Devoto,$71,$93,$22,31.0%,Tienda Inglesa,0.68,name,22.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con queso MONTE CUDINE 200 g,Devoto,$71,$93,$22,31.0%,Tienda Inglesa,0.68,name,22.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.99,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.99,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.99,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.99,name,24.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.86,name,24.0
